timestamp,plot,type,chamber,status,chamber_block,counter,cos.1.pmol_mol,co2.1.umol_mol,co2.2.umol_mol,h2o.mmol_mol,co.nmol_mol,cos.2.pmol_mol,cos.mean.pmol_mol,co2.mean.umol_mol,cos.mean_sd.pmol_mol,co2.mean_sd.umol_mol,temp.air.ambient.c,par.ambient.umol_m2_s1,h2o.irga.ambient.mmol_mol,co2.irga.ambient.umol_mol,P.irga.kPa,par.chb_irr1.umol_m2_s1,par.chb_con2.umol_m2_s1,par.chs_irr3.umol_m2_s1,par.chs_con4.umol_m2_s1,par.chs_irr5.umol_m2_s1,par.chs_con6.umol_m2_s1,temp.leaf.chb_irr1.c,temp.air.chb_irr1.c,temp.leaf.chb_con2.c,temp.air.chb_con2.c,temp.laserbox.c,pump.flow.chb_irr1.slpm,pump.flow.chb_con2.slpm,pump.flow.chs_irr3.slpm,pump.flow.chs_con4.slpm,pump.flow.chs_irr5.slpm,pump.flow.chs_con6.slpm,day_night,par.current.chamber.umol_m2_s1,temp.leaf.current.chamber.c,temp.air.current.chamber.c,pump.flow.current.chamber.slpm,leaf.area.m2,flag,h2o.calibrated.mmol_mol,co2.calibrated.umol_mol
2022-01-12 05:13:39,irr,branch,chb_irr1,cc,36,-20,374.38996469701124,423.26280724928677,423.25694124484835,6.376363,19.61477,374.3960426377845,374.39300366739786,423.25987424706756,0.004297753136417066,0.0041478915168749715,8.8821685,0.0,6.821197,412.56404999999995,,0.0,0.0,,,,,7.9675056,7.78252425,8.0554071,7.94792275,20.731699,7.793899,3.320217,,,,,0,0.0,7.9675056,7.78252425,7.793899,,0,,
2022-01-12 05:13:40,irr,branch,chb_irr1,cc,36,-19,375.05105086372356,423.26280724928677,423.2476184877946,6.380025,20.01331,374.3960426377845,374.72354675075405,423.2552128685407,0.4631607582944871,0.010740076248917763,8.895053,0.0,6.821197,412.3185,93.97527,0.0,0.0,,,,,7.967631,7.7821256666666665,8.057244,7.949562333333334,20.73185,7.79117,3.165035,,,,,0,0.0,7.967631,7.7821256666666665,7.79117,,0,,
2022-01-12 05:13:41,irr,branch,chb_irr1,cc,36,-18,369.0193552920208,423.31371578780517,423.31088753566524,6.375649,20.01288,369.0132773512476,369.01631632163424,423.3123016617352,0.004297753136376871,0.0019998762670431856,8.890758,0.0,6.834839,412.946,,0.0,0.0,,,,,7.9677564,7.781727083333333,8.0590809,7.951201916666666,20.732001,7.794581,3.2503,,,,,0,0.0,7.9677564,7.781727083333333,7.794581,,0,,
2022-01-12 05:13:42,irr,branch,chb_irr1,cc,36,-17,372.3665389361119,423.31371578780517,423.27024450491393,6.37626,19.65712,369.0132773512476,370.68990814367976,423.29198014635955,2.3711140057498956,0.03073883891926923,8.886463,0.0,6.848481,413.5735,93.97527,0.0,0.0,,,,,7.9678818,7.7813285,8.0609178,7.9528415,20.732152,7.797992,3.335565,,,,,0,0.0,7.9678818,7.7813285,7.797992,,0,,
2022-01-12 05:13:43,irr,branch,chb_irr1,cc,36,-16,365.3751453249246,423.2828145144247,423.2804052626018,6.372532,19.94741,365.37567384151356,365.37540958321904,423.28160988851323,0.00037371766404150936,0.0017035983015463742,8.899346999999999,0.0,6.834839,413.13695,,0.0,0.0,,,,,7.9680072,7.780929916666667,8.062754700000001,7.9544810833333335,20.732303,7.8027665,3.403777,,,,,0,0.0,7.9680072,7.780929916666667,7.8027665,,0,,
2022-01-12 05:13:44,irr,branch,chb_irr1,cc,36,-15,369.85855154921853,423.323457545176,423.3317328014372,6.385726,19.99301,369.8460433232794,369.85229743624893,423.3275951733066,0.00884465138218174,0.0058514898183811516,8.912231,0.0,6.821197,412.7004,93.97527,0.0,0.0,,,,,7.9681326,7.780531333333333,8.0645916,7.956120666666667,20.732454,7.807541,3.471989,,,,,0,0.0,7.9681326,7.780531333333333,7.807541,,0,,
2022-01-12 05:13:45,irr,branch,chb_irr1,cc,36,-14,374.01145873320536,423.2683590034873,423.2735965074501,6.394092,19.94604,374.01383705785577,374.01264789553056,423.2709777554687,0.0016817294881666949,0.00370347456858956,8.920819999999999,0.0,6.8280175,412.946,,0.0,0.0,,,,,7.968258,7.78013275,8.0664285,7.95776025,20.732605,7.7973095,3.3048695,,,,,0,0.0,7.968258,7.78013275,7.7973095,,0,,
2022-01-12 05:13:46,irr,branch,chb_irr1,cc,36,-13,364.2013099808061,423.3655670770369,423.3565585702209,6.37966,19.87056,364.196905675898,364.19910782835206,423.3610628236289,0.0031143138669455874,0.006369976257980474,8.929409,0.0,6.834838,413.1916,93.97527,0.0,0.0,,,,,7.9683834,7.779734166666667,8.0682654,7.959399833333333,20.732756000000002,7.787078,3.13775,,,,,0,0.0,7.9683834,7.779734166666667,7.787078,,0,,
2022-01-12 05:13:47,irr,branch,chb_irr1,cc,36,-12,370.8385093912805,423.3826413399556,423.3775085860721,6.371403,19.62386,370.84115197422534,370.8398306827529,423.38007496301384,0.001868588320127158,0.0036294050771952598,8.8907565,0.0,6.834838,413.10974999999996,,0.0,0.0,,,,,7.9685087999999995,7.779335583333333,8.0701023,7.961039416666667,20.732907,7.800720500000001,3.246889,,,,,0,0.0,7.9685087999999995,7.779335583333333,7.800720500000001,,0,,
2022-01-12 05:13:48,irr,branch,chb_irr1,cc,36,-11,371.6967322456814,423.3826413399556,423.2982127760753,6.377191,19.97038,370.84115197422534,371.2689421099534,423.34042705801545,0.6049866117960091,0.05970001004563798,8.852104,0.0,6.834838,413.0279,93.97527,0.0,0.0,,,,,7.9686341999999994,7.778937,8.071939200000001,7.962679,20.733058,7.814363,3.356028,,,,,0,0.0,7.9686341999999994,7.778937,7.814363,,0,,
2022-01-12 05:13:49,irr,branch,chb_irr1,cc,36,-10,369.3918714011516,423.2982127760753,423.2938132727465,6.379882,19.4115,371.6967322456814,370.5443018234165,423.29601302441085,1.6297827328583734,0.0031109186376361312,8.860694,0.0,6.8416595000000004,413.137,,0.0,0.0,,,,,7.968759599999999,7.778538416666667,8.0737761,7.964318583333333,20.733209000000002,7.800038499999999,3.388429,,,,,0,0.0,7.968759599999999,7.778538416666667,7.800038499999999,,0,,
2022-01-12 05:13:50,irr,branch,chb_irr1,cc,36,-9,364.8657434192487,423.26018849730536,423.26060749762235,6.380665,19.98925,364.86944303537155,364.8675932273101,423.2603979974639,0.0026160236482503712,0.00029627796545661706,8.869284,0.0,6.848481,413.2461,93.97527,0.0,0.0,,,,,7.968884999999999,7.778139833333333,8.075613,7.965958166666667,20.73336,7.785714,3.42083,,,,,0,0.0,7.968884999999999,7.778139833333333,7.785714,,0,,
2022-01-12 05:13:51,irr,branch,chb_irr1,cc,36,-8,361.1834802577461,423.18026418683297,423.17670268413826,6.374931,19.93644,361.1965170002742,361.1899986290101,423.17848343548565,0.009218369046183056,0.0025183627066425085,8.8649895,0.0,6.855302,413.38255000000004,,0.0,0.0,,,,,7.9690104,7.77774125,8.077449900000001,7.96759775,20.733511,7.7788924999999995,3.30828,,,,,0,0.0,7.9690104,7.77774125,7.7788924999999995,,0,,
2022-01-12 05:13:52,irr,branch,chb_irr1,cc,36,-7,366.0585172744722,423.23724822994825,423.2409144827222,6.380681,19.99874,366.0477707704963,366.0531440224843,423.2390813563352,0.007598925835403505,0.0025924321979966143,8.860695,0.0,6.862123,413.519,93.97527,0.0,0.0,,,,,7.9691358,7.777342666666667,8.0792868,7.969237333333333,20.733662,7.772071,3.19573,,,,,0,0.0,7.9691358,7.777342666666667,7.772071,,0,,
2022-01-12 05:13:53,irr,branch,chb_irr1,cc,36,-6,368.7106135179599,423.23724822994825,423.33037105040694,6.37449,19.81271,366.0477707704963,367.3791921442281,423.2838096401776,1.8829141639649487,0.06584777782955614,8.873579,0.0,6.862123,413.49170000000004,,0.0,0.0,,,,,7.9692612,7.776944083333333,8.081123700000001,7.970876916666667,20.733813,7.7877600000000005,3.2622365,,,,,0,0.0,7.9692612,7.776944083333333,7.7877600000000005,,0,,
2022-01-12 05:13:54,irr,branch,chb_irr1,cc,36,-5,370.9099472168906,423.33037105040694,423.2382957307408,6.38317,20.06655,368.7106135179599,369.81028036742526,423.28433339057386,1.5551637726059713,0.0651070829158543,8.886463,0.0,6.862123,413.4644,93.97527,0.0,0.0,,,,,7.9693866,7.7765455,8.0829606,7.9725165,20.733964,7.803449,3.328743,,,,,0,0.0,7.9693866,7.7765455,7.803449,,0,,
2022-01-12 05:13:55,irr,branch,chb_irr1,cc,36,-4,370.73227755689607,423.2382957307408,423.3968873507345,6.389547,20.1691,370.9099472168906,370.82111238689333,423.3175915407377,0.12563142139324418,0.11214120993692563,8.8778735,0.0,6.848480500000001,413.16425000000004,,0.0,0.0,,,,,7.969512,7.776146916666667,8.0847975,7.974156083333333,20.734115,7.8116345,3.321922,,,,,0,0.0,7.969512,7.776146916666667,7.8116345,,0,,
2022-01-12 05:13:56,irr,branch,chb_irr1,cc,36,-3,366.7996737044146,423.37384233329817,423.36912857973164,6.382062,20.35231,366.80672059226765,366.80319714834116,423.3714854565149,0.004982902187153134,0.0033331271117386426,8.869284,0.0,6.834838,412.8641,93.96981,0.0,0.0,,,,,7.9696374,7.7757483333333335,8.086634400000001,7.9757956666666665,20.734266,7.81982,3.315101,,,,,0,0.0,7.9696374,7.7757483333333335,7.81982,,0,,
2022-01-12 05:13:57,irr,branch,chb_irr1,cc,36,-2,369.83379935563477,423.37384233329817,423.3489118144352,6.392874,20.04088,366.80672059226765,368.32025997395124,423.3613770738667,2.140467920762675,0.01762853894649756,8.864487,0.0,6.8416595000000004,413.54625,,0.0,0.0,,,,,7.9697628,7.77534975,8.0884713,7.97743525,20.734417,7.8177734999999995,3.4140085,,,,,0,0.0,7.9697628,7.77534975,7.8177734999999995,,0,,
2022-01-12 05:13:58,irr,branch,chb_irr1,cc,36,-1,369.4766102275843,423.3489118144352,423.30565003170244,6.376639,19.15334,369.83371126953654,369.65516074856043,423.3272809230688,0.2525085683332264,0.03059069993656102,8.85969,0.0,6.848481,414.2284,93.97527,0.0,0.0,,,,,7.9698882,7.774951166666667,8.0903082,7.979074833333334,20.734568,7.815727,3.512916,,,,,0,0.0,7.9698882,7.774951166666667,7.815727,,0,,
2022-01-12 05:13:59,irr,branch,chb_irr1,cc,36,0,365.87855737592537,423.30565003170244,423.2732822572124,6.386299,20.57232,369.4766102275843,367.67758380175485,423.2894661444574,2.5442075704756077,0.022887472833844895,8.890255,0.0,6.848481,413.6554,,0.0,0.0,,,,,7.9700136,7.7745525833333335,8.0921451,7.980714416666666,20.734719000000002,7.802084499999999,3.3423860000000003,,,,,0,0.0,7.9700136,7.7745525833333335,7.802084499999999,,0,,
2022-01-12 05:19:30,irr,branch,chb_irr1,oc,37,-29,375.6909963668769,422.4642973951179,422.471315650428,6.232094,19.77772,374.2251556073485,374.9580759871127,422.46780652277295,1.0365059412021844,0.004962655921850523,8.753664,0.0,6.725742,411.8823,93.98081,0.0,0.0,,,,,7.734090500000001,7.474164999999999,7.6329085,7.3198375,20.693395,7.353296,3.939265,,,,,0,0.0,7.734090500000001,7.474164999999999,7.353296,,0,,
2022-01-12 05:19:31,irr,branch,chb_irr1,oc,37,-28,368.99134391280506,422.41998811159255,422.41956911127556,6.231529,19.58573,368.9980384562654,368.9946911845352,422.419778611434,0.004733757077765332,0.00029627796545661706,8.754159000000001,0.0,6.739384,412.10055,,0.0,0.0,,,,,7.7328471500000004,7.472458766666667,7.63252835,7.320700983333333,20.6936595,7.375806000000001,3.8846955,,,,,0,0.0,7.7328471500000004,7.472458766666667,7.375806000000001,,0,,
2022-01-12 05:19:32,irr,branch,chb_irr1,oc,37,-27,369.4463966959144,422.41998811159255,422.4310916199937,6.228752,19.62869,368.9980384562654,369.2222175760899,422.4255398657931,0.31703715165666857,0.007851366085424336,8.754654,0.0,6.753026,412.3188,93.97536,0.0,0.0,,,,,7.7316038,7.470752533333333,7.6321482000000005,7.321564466666667,20.693924,7.398316,3.830126,,,,,0,0.0,7.7316038,7.470752533333333,7.398316,,0,,
2022-01-12 05:19:33,irr,branch,chb_irr1,oc,37,-26,374.4148049766932,422.4692206488429,422.4739344024094,6.236403,19.89601,374.4053797641898,374.4100923704415,422.4715775256261,0.006664631675279635,0.003333127111698448,8.7589495,0.0,6.746205,412.8918,,0.0,0.0,,,,,7.73036045,7.4690463,7.63176805,7.32242795,20.6941885,7.376488,3.8608215,,,,,0,0.0,7.73036045,7.4690463,7.376488,,0,,
2022-01-12 05:19:34,irr,branch,chb_irr1,oc,37,-25,372.923683506992,422.4692206488429,422.4550793881433,6.23292,19.22887,374.4053797641898,373.6645316355909,422.4621500184931,1.0477174711232689,0.009999381335215928,8.763245,0.0,6.739384,413.4648,93.98081,0.0,0.0,,,,,7.7291171,7.467340066666666,7.6313879,7.323291433333334,20.694453,7.35466,3.891517,,,,,0,0.0,7.7291171,7.467340066666666,7.35466,,0,,
2022-01-12 05:19:35,irr,branch,chb_irr1,oc,37,-24,372.4380648478201,422.4550793881433,422.50860667864316,6.230068,18.65857,372.923683506992,372.68087417740605,422.48184303339326,0.343384246971173,0.03784951009099173,8.767540499999999,0.0,6.739384,412.94640000000004,,0.0,0.0,,,,,7.7278737500000005,7.465633833333333,7.63100775,7.324154916666667,20.6947175,7.355342,3.913686,,,,,0,0.0,7.7278737500000005,7.465633833333333,7.355342,,0,,
2022-01-12 05:19:36,irr,branch,chb_irr1,oc,37,-23,367.4263182067453,422.47162990066585,422.4739344024094,6.233595,19.56168,367.428872703592,367.42759545516867,422.4727821515376,0.0018063020428204018,0.0016295288101118798,8.771836,0.0,6.739384,412.428,93.98081,0.0,0.0,,,,,7.7266304,7.4639276,7.6306276,7.3250184,20.694982,7.356024,3.935855,,,,,0,0.0,7.7266304,7.4639276,7.356024,,0,,
2022-01-12 05:19:37,irr,branch,chb_irr1,oc,37,-22,367.1520180970661,422.47162990066585,422.47749590510415,6.242709,19.60964,367.428872703592,367.2904454003291,422.474562902885,0.19576576967718842,0.004147891516794583,8.7713415,0.0,6.739384,412.40070000000003,,0.0,0.0,,,,,7.72538705,7.462221366666666,7.63024745,7.3258818833333335,20.6952465,7.3614809999999995,3.8625265,,,,,0,0.0,7.72538705,7.462221366666666,7.3614809999999995,,0,,
2022-01-12 05:19:38,irr,branch,chb_irr1,oc,37,-21,376.83646798738687,422.44596613124804,422.4362243738772,6.227214,19.12546,376.84976898820946,376.84311848779817,422.4410952525626,0.009405227878223907,0.006888462697579797,8.770847,0.0,6.739384,412.3734,93.97536,0.0,0.0,,,,,7.7241437,7.460515133333333,7.6298673,7.326745366666667,20.695511,7.366938,3.789198,,,,,0,0.0,7.7241437,7.460515133333333,7.366938,,0,,
2022-01-12 05:19:39,irr,branch,chb_irr1,oc,37,-20,371.00587297779,422.3696033234704,422.36740357180605,6.223668,19.49859,371.017236084453,371.0115545311215,422.3685034476382,0.008034929776751772,0.0015554593187979684,8.7665515,0.0,6.7257415,412.26425,,0.0,0.0,,,,,7.72290035,7.458808899999999,7.62948715,7.327608850000001,20.6957755,7.3526135,3.8420625,,,,,0,0.0,7.72290035,7.458808899999999,7.3526135,,0,,
2022-01-12 05:19:40,irr,branch,chb_irr1,oc,37,-19,369.82763332876334,422.3696033234704,422.48608541160314,6.239421,19.21694,371.017236084453,370.42243470660816,422.42784436753675,0.8411761754663442,0.08236527440542056,8.762256,0.0,6.712099,412.1551,93.98081,0.0,0.0,,,,,7.721657,7.457102666666667,7.629107,7.328472333333334,20.69604,7.338289,3.894927,,,,,0,0.0,7.721657,7.457102666666667,7.338289,,0,,
2022-01-12 05:19:41,irr,branch,chb_irr1,oc,37,-18,373.15182650123387,422.4861901616824,422.4240733646836,6.236838,19.86373,369.82763332876334,371.48972991499863,422.455131763183,2.350559534227934,0.0439232083834352,8.73648,0.0,6.712099,413.1374,,0.0,0.0,,,,,7.72041365,7.455396433333333,7.62872685,7.329335816666667,20.6963045,7.346474499999999,3.900043,,,,,0,0.0,7.72041365,7.455396433333333,7.346474499999999,,0,,
2022-01-12 05:19:42,irr,branch,chb_irr1,oc,37,-17,370.82371092678915,422.4240733646836,422.39600034344295,6.229036,19.66205,373.15182650123387,371.9877687140115,422.41003685406326,1.6462263100758783,0.019850623687643256,8.710704,0.0,6.712099,414.1197,93.98081,0.0,0.0,,,,,7.7191703,7.4536902,7.6283467,7.3301993,20.696569,7.35466,3.905159,,,,,0,0.0,7.7191703,7.4536902,7.35466,,0,,
2022-01-12 05:19:43,irr,branch,chb_irr1,oc,37,-16,376.5397059226762,422.4421951283948,422.45109888513156,6.243306,19.76746,376.52525980257747,376.5324828626268,422.4466470067632,0.010214949483653877,0.006295906766586174,8.728382499999999,0.0,6.7189205,413.81955000000005,,0.0,0.0,,,,,7.71792695,7.451983966666666,7.62796655,7.3310627833333335,20.6968335,7.375124,3.8301255,,,,,0,0.0,7.71792695,7.451983966666666,7.375124,,0,,
2022-01-12 05:19:44,irr,branch,chb_irr1,oc,37,-15,373.032910268714,422.4421951283948,422.4744581528057,6.233587,19.74959,376.52525980257747,374.7790850356457,422.45832664060026,2.4694640376685517,0.022813403342530982,8.746061,0.0,6.725742,413.5194,93.98081,0.0,0.0,,,,,7.7166836000000005,7.450277733333333,7.6275864,7.331926266666667,20.697098,7.395588,3.755092,,,,,0,0.0,7.7166836000000005,7.450277733333333,7.395588,,0,,
2022-01-12 05:19:45,irr,branch,chb_irr1,oc,37,-14,369.1228564573623,422.4638783948009,422.46796364789185,6.240009,19.7012,369.1204781327118,369.121667295037,422.4659210213464,0.0016817294882068893,0.0028887101634934255,8.732678499999999,0.0,6.732563000000001,412.9191,,0.0,0.0,,,,,7.71544025,7.4485715,7.62720625,7.33278975,20.697362499999997,7.360117499999999,3.79943,,,,,0,0.0,7.71544025,7.4485715,7.360117499999999,,0,,
2022-01-12 05:19:46,irr,branch,chb_irr1,oc,37,-13,375.75274472168906,422.45225113600344,422.4436616295044,6.226341,19.61604,375.76225802029063,375.75750137098987,422.4479563827539,0.006726917952626586,0.006073698292523857,8.719296,0.0,6.739384,412.3188,93.98081,0.0,0.0,,,,,7.7141969,7.446865266666666,7.6268261,7.333653233333334,20.697626999999997,7.324647,3.843768,,,,,0,0.0,7.7141969,7.446865266666666,7.324647,,0,,
2022-01-12 05:19:47,irr,branch,chb_irr1,oc,37,-12,372.88104983548124,422.45225113600344,422.4854569111276,6.229528,19.57617,375.76225802029063,374.3216539278859,422.46885402356554,2.037321845488907,0.02348002876483852,8.7197905,0.0,6.732563000000001,413.00095,,0.0,0.0,,,,,7.71295355,7.445159033333333,7.62644595,7.334516716666667,20.697891499999997,7.3382895,3.8522945,,,,,0,0.0,7.71295355,7.445159033333333,7.3382895,,0,,
2022-01-12 05:19:48,irr,branch,chb_irr1,oc,37,-11,377.0522789278859,422.49352266723025,422.497084169925,6.235203,19.59248,377.04787462297776,377.0500767754318,422.49530341857763,0.0031143138669455874,0.002518362706682703,8.720285,0.0,6.725742,413.6831,93.98081,0.0,0.0,,,,,7.7117102,7.443452799999999,7.6260658,7.3353802,20.698155999999997,7.351932,3.860821,,,,,0,0.0,7.7117102,7.443452799999999,7.351932,,0,,
2022-01-12 05:19:49,irr,branch,chb_irr1,oc,37,-10,375.03457876336716,422.49352266723025,422.51792943569694,6.234802,19.77571,377.04787462297776,376.04122669317246,422.5057260514636,1.42361515486545,0.017258191489646642,8.7326785,0.0,6.725742,413.19195,,0.0,0.0,,,,,7.71046685,7.441746566666667,7.62568565,7.3362436833333335,20.698420499999997,7.3553425,3.7977245,,,,,0,0.0,7.71046685,7.441746566666667,7.3553425,,0,,
2022-01-12 05:19:50,irr,branch,chb_irr1,oc,37,-9,373.5811581436798,422.51792943569694,422.4848284106521,6.232224,19.98747,375.03457876336716,374.3078684535235,422.5013789231745,1.0277235760973094,0.023405959273444216,8.745072,0.0,6.725742,412.7008,93.98081,0.0,0.0,,,,,7.7092235,7.440040333333333,7.6253055,7.337107166666667,20.698684999999998,7.358753,3.734628,,,,,0,0.0,7.7092235,7.440040333333333,7.358753,,0,,
2022-01-12 05:19:51,irr,branch,chb_irr1,oc,37,-8,365.87300795174116,422.493836917468,422.49886492127234,6.240178,19.27335,365.8673704414587,365.87018919659994,422.4963509193702,0.003986321749722507,0.0035553355858813484,8.745566499999999,0.0,6.705278,412.97365,,0.0,0.0,,,,,7.70798015,7.4383341,7.62492535,7.337970650000001,20.698949499999998,7.3403355,3.787493,,,,,0,0.0,7.70798015,7.4383341,7.3403355,,0,,
2022-01-12 05:19:52,irr,branch,chb_irr1,oc,37,-7,377.0927104469427,422.5869597379267,422.583817235549,6.235165,19.51645,377.0834614066356,377.0880859267892,422.5853884867379,0.006540059120625928,0.002222084741145697,8.746061,0.0,6.684814,413.2465,93.96989,0.0,0.0,,,,,7.7067368,7.436627866666666,7.6245452,7.338834133333334,20.699213999999998,7.321918,3.840358,,,,,0,0.0,7.7067368,7.436627866666666,7.321918,,0,,
2022-01-12 05:19:53,irr,branch,chb_irr1,oc,37,-6,371.9055843844256,422.7336098488852,422.73759035189687,6.241508,19.59651,371.88277008500137,371.8941772347135,422.735600100391,0.016132145830890687,0.0028146406720991252,8.736975,0.0,6.698456500000001,412.94640000000004,,0.0,0.0,,,,,7.70549345,7.434921633333333,7.62416505,7.339697616666667,20.699478499999998,7.336243,3.835242,,,,,0,0.0,7.70549345,7.434921633333333,7.336243,,0,,
2022-01-12 05:19:54,irr,branch,chb_irr1,oc,37,-5,371.57305936386075,422.7336098488852,422.75298861354753,6.233456,19.22618,371.88277008500137,371.72791472443106,422.7432992312164,0.218998551124707,0.013702855903765293,8.727889,0.0,6.712099,412.6463,93.96989,0.0,0.0,,,,,7.7042501,7.4332154,7.6237848999999995,7.3405611,20.699742999999998,7.350568,3.830126,,,,,0,0.0,7.7042501,7.4332154,7.350568,,0,,
2022-01-12 05:19:55,irr,branch,chb_irr1,oc,37,-4,369.41177885933644,422.75298861354753,422.7214588396915,6.234127,19.54747,371.57305936386075,370.49241911159856,422.7372237266195,1.5282561007954247,0.022294916902891464,8.732185,0.0,6.7189205,412.9737,,0.0,0.0,,,,,7.70300675,7.431509166666666,7.62340475,7.341424583333334,20.700007499999998,7.3567065,3.814778,,,,,0,0.0,7.70300675,7.431509166666666,7.3567065,,0,,
2022-01-12 05:19:56,irr,branch,chb_irr1,oc,37,-3,367.2857327940773,422.7214588396915,422.76513962274123,6.234257,19.60245,369.41177885933644,368.3487558267069,422.7432992312164,1.5033415898596993,0.030886977902017637,8.736481,0.0,6.725742,413.3011,93.98081,0.0,0.0,,,,,7.7017634,7.429802933333333,7.6230246,7.342288066666667,20.700272,7.362845,3.79943,,,,,0,0.0,7.7017634,7.429802933333333,7.362845,,0,,
2022-01-12 05:19:57,irr,branch,chb_irr1,oc,37,-2,370.8967343021662,422.76513962274123,422.72502034238613,6.226634,19.56719,367.2857327940773,369.09123354812175,422.74507998256365,2.553363653244484,0.028368615195415323,8.732185,0.0,6.7189205,413.05555000000004,,0.0,0.0,,,,,7.70052005,7.428096699999999,7.62264445,7.34315155,20.7005365,7.339653,3.804546,,,,,0,0.0,7.70052005,7.428096699999999,7.339653,,0,,
2022-01-12 05:19:58,irr,branch,chb_irr1,oc,37,-1,371.2921527968193,422.72502034238613,422.71779258691754,6.238325,19.61159,370.8967343021662,371.0944435494928,422.72140646465186,0.2796030989758138,0.005110794904598928,8.727889,0.0,6.712099,412.81,93.97536,0.0,0.0,,,,,7.6992767,7.426390466666667,7.622264299999999,7.344015033333334,20.700801,7.316461,3.809662,,,,,0,0.0,7.6992767,7.426390466666667,7.316461,,0,,
2022-01-12 05:19:59,irr,branch,chb_irr1,oc,37,0,367.3431649300795,423.2403907323259,423.2611312480186,6.271468,20.01298,367.26009973951193,367.3016323347957,423.25076099017224,0.05873595953089925,0.014665759291609834,8.736480499999999,0.0,6.7189205,412.3325,,0.0,0.0,,,,,7.69803335,7.424684233333333,7.62188415,7.344878516666667,20.7010655,7.339653,3.804546,,,,,0,0.0,7.69803335,7.424684233333333,7.339653,,0,,
2022-01-12 05:25:30,con,branch,chb_con2,oc,38,-29,378.31367185357834,422.441042877523,422.4490038835465,6.166749,19.73907,378.3145527145599,378.3141122840691,422.44502338053474,0.0006228627733489232,0.00562928134427864,8.450798,0.0,6.60298,411.6096,93.98086,0.0,0.0,,,,,7.8700434999999995,7.527908,7.3022995,7.09168,20.70345,7.291928,3.830137,,,,,0,0.0,7.3022995,7.09168,3.830137,,0,,
2022-01-12 05:25:31,con,branch,chb_con2,oc,38,-28,370.8340170002742,422.5485164588397,422.5467357074923,6.163894,19.51872,370.82159686043326,370.82780693035374,422.547626083166,0.008782365104794595,0.0012591813533413515,8.437903500000001,0.0,6.60298,412.42814999999996,,0.0,0.0,,,,,7.870386383333333,7.529271166666667,7.302364683333334,7.092750566666666,20.703969333333333,7.315802,3.7857995,,,,,0,0.0,7.302364683333334,7.092750566666666,3.7857995,,0,,
2022-01-12 05:25:32,con,branch,chb_con2,oc,38,-27,370.51761173567314,422.5485164588397,422.4421951283948,6.159829,19.5633,370.82159686043326,370.6696042980532,422.49535579361725,0.21494994309771792,0.07518053374234394,8.425009,0.0,6.60298,413.2467,93.9754,0.0,0.0,,,,,7.870729266666666,7.530634333333333,7.3024298666666665,7.093821133333333,20.704488666666666,7.339676,3.741462,,,,,0,0.0,7.3024298666666665,7.093821133333333,3.741462,,0,,
2022-01-12 05:25:33,con,branch,chb_con2,oc,38,-26,372.9021024129421,422.4421951283948,422.45026088449754,6.16298,20.0534,370.51761173567314,371.7098570743076,422.4462280064462,1.6860895275729828,0.0057033508356327456,8.411116499999999,0.0,6.6098015,413.465,,0.0,0.0,,,,,7.87107215,7.5319975,7.30249505,7.0948917,20.705008,7.3301265,3.741462,,,,,0,0.0,7.30249505,7.0948917,3.741462,,0,,
2022-01-12 05:25:34,con,branch,chb_con2,oc,38,-25,366.75298807238823,422.50954942935647,422.5104921800698,6.164644,19.82183,366.7447960652591,366.7488920688237,422.5100208047131,0.005792623792542909,0.0006666254223477285,8.397224,0.0,6.616623,413.6833,93.9754,0.0,0.0,,,,,7.871415033333333,7.533360666666667,7.302560233333334,7.095962266666667,20.705527333333333,7.320577,3.741462,,,,,0,0.0,7.302560233333334,7.095962266666667,3.741462,,0,,
2022-01-12 05:25:35,con,branch,chb_con2,oc,38,-24,372.4965540170003,422.4664971467823,422.4660781464652,6.163947,19.85749,372.5025438716753,372.4995489443378,422.46628764662375,0.004235466859029921,0.0002962779655370058,8.389128,0.0,6.6029800000000005,413.3286,,0.0,0.0,,,,,7.871757916666667,7.5347238333333335,7.302625416666666,7.0970328333333335,20.706046666666666,7.3130735,3.8011475,,,,,0,0.0,7.302625416666666,7.0970328333333335,3.8011475,,0,,
2022-01-12 05:25:36,con,branch,chb_con2,oc,38,-23,371.92602035919936,422.4664971467823,422.46524014583116,6.157024,19.82992,372.5025438716753,372.2142821154373,422.4658686463067,0.40766368518522733,0.0008888338964904343,8.381032,0.0,6.589337,412.9739,93.98086,0.0,0.0,,,,,7.8721008,7.536087,7.3026906,7.098103399999999,20.706566,7.30557,3.860833,,,,,0,0.0,7.3026906,7.098103399999999,3.860833,,0,,
2022-01-12 05:25:37,con,branch,chb_con2,oc,38,-22,371.49316527282696,422.46524014583116,422.4421951283948,6.158002,19.43224,371.92602035919936,371.7095928160131,422.45371763711296,0.30607476684501206,0.016295288101802103,8.3719325,0.0,6.5961585,413.00115,,0.0,0.0,,,,,7.8724436833333336,7.537450166666667,7.302755783333334,7.099173966666666,20.707085333333332,7.306252000000001,3.7960315,,,,,0,0.0,7.302755783333334,7.099173966666666,3.7960315,,0,,
