timestamp,plot,type,chamber,status,chamber_block,counter,cos.1.pmol_mol,co2.1.umol_mol,co2.2.umol_mol,h2o.mmol_mol,co.nmol_mol,cos.2.pmol_mol,cos.mean.pmol_mol,co2.mean.umol_mol,cos.mean_sd.pmol_mol,co2.mean_sd.umol_mol,temp.air.ambient.c,par.ambient.umol_m2_s,h2o.irga.ambient.mmol_mol,co2.irga.ambient.umol_mol,P.irga.kPa,par.chb_irr1.umol_m2_s,par.chb_con2.umol_m2_s,par.chs_irr3.umol_m2_s,par.chs_con4.umol_m2_s,par.chs_irr5.umol_m2_s,par.chs_con6.umol_m2_s,temp.leaf.chb_irr1.c,temp.air.chb_irr1.c,temp.leaf.chb_con2.c,temp.air.chb_con2.c,temp.laserbox.c,pump.flow.chb_irr1.slpm,pump.flow.chb_con2.slpm,day_night,par.current.chamber.umol_m2_s,temp.leaf.current.chamber.c,temp.air.current.chamber.c,pump.flow.current.chamber.slpm,leaf.area.m2,flag,h2o.calibrated.mmol_mol,co2.calibrated.umol_mol
2022-01-11 00:13:32,irr,branch,chb_irr1,cc,1,-27,369.4862996983822,423.41259986262287,423.3377035559549,5.32314,34.26561,372.9041283931999,371.1952140457911,423.37515170928884,2.4167698470395833,0.0529596863307664,4.592765,0.0,5.688948,414.6112,93.86084,0.0,0.0,,,,,,,,,,7.458388,3.294679,0,0.0,,,7.458388,,0,,
2022-01-11 00:13:33,irr,branch,chb_irr1,cc,1,-26,368.59865608719497,423.3377035559549,423.40264860509353,5.326604,34.84498,369.4862996983822,369.0424778927886,423.3701760805242,0.6276588167474051,0.04592308465043819,4.584319499999999,0.0,5.688948,414.09275,,0.0,0.0,,,,,,,,,,7.4652095,3.366302,0,0.0,,,7.4652095,,0,,
2022-01-11 00:13:34,irr,branch,chb_irr1,cc,1,-25,373.25638469975326,423.38651709288814,423.38850734439404,5.329823,34.50446,373.2566489580477,373.2565168289005,423.38751221864106,0.0001868588320006575,0.001407320336089757,4.575874,0.0,5.688948,413.5743,93.86084,0.0,0.0,,,,,,,,,,7.472031,3.437925,0,0.0,,,7.472031,,0,,
2022-01-11 00:13:35,irr,branch,chb_irr1,cc,1,-24,372.62304565396215,423.38651709288814,423.3998203529536,5.325915,34.63243,373.2566489580477,372.93984730600494,423.3931687229209,0.44802519290110737,0.00940682540418211,4.5840815,0.0,5.6957695,413.90175,,0.0,0.0,,,,,,,,,,7.4795345,3.3816495,0,0.0,,,7.4795345,,0,,
2022-01-11 00:13:36,irr,branch,chb_irr1,cc,1,-23,375.0462061283246,423.3998203529536,423.3801273380535,5.328197,34.2351,372.62304565396215,373.8346258911434,423.38997384550356,1.7134332033249178,0.013925064377867804,4.592289,0.0,5.702591,414.2292,93.87176,0.0,0.0,,,,,,,,,,7.487038,3.325374,0,0.0,,,7.487038,,0,,
2022-01-11 00:13:37,irr,branch,chb_irr1,cc,1,-22,378.3335793117631,423.3801273380535,423.3915450966924,5.323575,34.06696,375.0461180422265,376.6898486769948,423.38583621737297,2.324586156577471,0.008073574559526848,4.579752,0.0,5.6957695,414.09275,,0.0,0.0,,,,,,,,,,7.476806,3.3117315,0,0.0,,,7.476806,,0,,
2022-01-11 00:13:38,irr,branch,chb_irr1,cc,1,-21,377.91922230600494,423.3915450966924,423.3462930624538,5.323708,34.8111,378.3335793117631,378.126400808884,423.3689190795731,0.29299464860376023,0.03199802027261058,4.567215,0.0,5.688948,413.9563,93.86084,0.0,0.0,,,,,,,,,,7.466574,3.298089,0,0.0,,,7.466574,,0,,
2022-01-11 00:13:39,irr,branch,chb_irr1,cc,1,-20,369.30519468055934,423.32398129557225,423.3261810472367,5.327146,34.27411,369.306075541541,369.30563511105015,423.32508117140446,0.0006228627734293119,0.0015554593188381628,4.5802035,0.0,5.6957695,413.99725,,0.0,0.0,,,,,,,,,,7.476806,3.3014995000000003,0,0.0,,,7.476806,,0,,
2022-01-11 00:13:40,irr,branch,chb_irr1,cc,1,-19,373.3930062380038,423.32094354327387,423.3208387931946,5.326972,34.12306,373.3934466684947,373.3932264532492,423.3208911682342,0.00031143138673475314,7.406949139430005e-05,4.593192,0.0,5.702591,414.0382,93.86084,0.0,0.0,,,,,,,,,,7.487038,3.30491,0,0.0,,,7.487038,,0,,
2022-01-11 00:13:41,irr,branch,chb_irr1,cc,1,-18,369.4487750205648,423.3849458416993,423.3855743421749,5.327986,34.24493,369.43987832465035,369.4443266726076,423.3852600919371,0.00629091401127832,0.0004444169482854115,4.588863,0.0,5.7094125,414.29740000000004,,0.0,0.0,,,,,,,,,,7.482263,3.3083210000000003,0,0.0,,,7.482263,,0,,
2022-01-11 00:13:42,irr,branch,chb_irr1,cc,1,-17,368.8692565807513,423.3849458416993,423.4483196396492,5.322959,34.57489,369.43987832465035,369.1545674527008,423.41663274067423,0.40349050460350416,0.044812042279925635,4.584534,0.0,5.716234,414.5566,93.86084,0.0,0.0,,,,,,,,,,7.477488,3.311732,0,0.0,,,7.477488,,0,,
2022-01-11 00:13:43,irr,branch,chb_irr1,cc,1,-16,374.71879010145324,423.3846315914615,423.38651709288814,5.326071,34.32957,374.7252203866191,374.72200524403615,423.38557434217483,0.004546898245764674,0.001333250844695457,4.575874499999999,0.0,5.6957699999999996,414.73395,,0.0,0.0,,,,,,,,,,7.4788525,3.2776255,0,0.0,,,7.4788525,,0,,
2022-01-11 00:13:44,irr,branch,chb_irr1,cc,1,-15,375.65884494104745,423.3846315914615,423.4230748705485,5.325188,33.94661,374.7252203866191,375.1920326638333,423.403853231005,0.6601722535185341,0.027183503333428078,4.567215,0.0,5.675306,414.9113,93.86084,0.0,0.0,,,,,,,,,,7.480217,3.243519,0,0.0,,,7.480217,,0,,
2022-01-11 00:13:45,irr,branch,chb_irr1,cc,1,-14,370.6125685494927,423.37541358448703,423.3731090827434,5.321553,34.41373,370.62084864272003,370.6167085961064,423.3742613336152,0.00585491006988986,0.0016295288101922684,4.567215,0.0,5.6821269999999995,414.48839999999996,,0.0,0.0,,,,,,,,,,7.480899,3.2725095,0,0.0,,,7.480899,,0,,
2022-01-11 00:13:46,irr,branch,chb_irr1,cc,1,-13,369.9791414176035,423.37541358448703,423.3909165962169,5.328505,34.44174,370.62084864272003,370.29999503016177,423.383165090352,0.45375553041630334,0.010962284723020273,4.567215,0.0,5.688948,414.0655,93.86084,0.0,0.0,,,,,,,,,,7.481581,3.3015,0,0.0,,,7.481581,,0,,
2022-01-11 00:13:47,irr,branch,chb_irr1,cc,1,-12,375.05034617493834,423.45575689527635,423.444548636796,5.310623,34.94626,375.0522840690979,375.0513151220181,423.4501527660362,0.0013702981014319419,0.007925435576738249,4.5710935,0.0,5.702591,414.4202,,0.0,0.0,,,,,,,,,,7.476124,3.3151425,0,0.0,,,7.476124,,0,,
2022-01-11 00:13:48,irr,branch,chb_irr1,cc,1,-11,374.93204654510555,423.45575689527635,423.34734056324635,5.325108,34.36098,375.0522840690979,374.9921653071017,423.4015487292613,0.08502076856805667,0.07666192356978781,4.574972,0.0,5.716234,414.7749,93.86084,0.0,0.0,,,,,,,,,,7.470667,3.328785,0,0.0,,,7.470667,,0,,
2022-01-11 00:13:49,irr,branch,chb_irr1,cc,1,-10,376.57256203729094,423.34734056324635,423.38023208813274,5.320231,34.85918,374.93204654510555,375.75230429119824,423.36378632568955,1.1600196291658733,0.023257820290736003,4.575423,0.0,5.716234,414.5566,,0.0,0.0,,,,,,,,,,7.4836275,3.298089,0,0.0,,,7.4836275,,0,,
2022-01-11 00:13:50,irr,branch,chb_irr1,cc,1,-9,373.72103886756236,423.38023208813274,423.42192261967665,5.330833,34.33189,376.57256203729094,375.14680045242665,423.4010773539047,2.0163313700256373,0.029479657565968074,4.575874,0.0,5.716234,414.3383,93.86084,0.0,0.0,,,,,,,,,,7.496588,3.267393,0,0.0,,,7.496588,,0,,
2022-01-11 00:13:51,irr,branch,chb_irr1,cc,1,-8,374.8407893474088,423.42192261967665,423.38588859241264,5.320754,34.33358,373.72103886756236,374.2809141074856,423.40390560604465,0.7917831575363219,0.025479905031841506,4.59274,0.0,5.7094125,414.02455,,0.0,0.0,,,,,,,,,,7.496588,3.2639825,0,0.0,,,7.496588,,0,,
2022-01-11 00:13:52,irr,branch,chb_irr1,cc,1,-7,372.45198245132985,423.38588859241264,423.33697030540003,5.326414,34.43286,374.8407893474088,373.6463858993693,423.36142944890634,1.6891415551626217,0.03459045247064739,4.609606,0.0,5.702591,413.7108,93.86084,0.0,0.0,,,,,,,,,,7.496588,3.260572,0,0.0,,,7.496588,,0,,
2022-01-11 00:13:53,irr,branch,chb_irr1,cc,1,-6,373.6235275568961,423.33697030540003,423.3954208496249,5.32761,34.51572,372.45198245132985,373.03775500411297,423.3661955775125,0.8284074886117868,0.04133077618543859,4.6009475,0.0,5.7094125,413.88815,,0.0,0.0,,,,,,,,,,7.477488,3.2963839999999998,0,0.0,,,7.477488,,0,,
2022-01-11 00:13:54,irr,branch,chb_irr1,cc,1,-5,371.4348522758432,423.3954208496249,423.4261126228469,5.320816,35.01088,373.6235275568961,372.52918991636966,423.4107667362359,1.5476271330478746,0.021702360971938034,4.592289,0.0,5.716234,414.0655,93.86084,0.0,0.0,,,,,,,,,,7.458388,3.332196,0,0.0,,,7.458388,,0,,
2022-01-11 00:13:55,irr,branch,chb_irr1,cc,1,-4,371.56680525089115,423.4261126228469,423.47178365740257,5.32023,34.18582,371.4348522758432,371.50082876336717,423.44894814012474,0.09330484345415606,0.032294298238107394,4.59707,0.0,5.7094125,414.0109,,0.0,0.0,,,,,,,,,,7.467938,3.2810360000000003,0,0.0,,,7.467938,,0,,
2022-01-11 00:13:56,irr,branch,chb_irr1,cc,1,-3,366.1431680148067,423.37216633203,423.3813843390046,5.334979,35.43863,366.147660405813,366.1454142103098,423.3767753355173,0.0031766001442925383,0.006518115240769074,4.601851,0.0,5.702591,413.9563,93.86084,0.0,0.0,,,,,3.0294624666666667,3.0804584,3.094469933333333,2.9579932666666666,20.54238133333333,7.477488,3.229876,0,0.0,3.0294624666666667,3.0804584,7.477488,,0,,
